path,participant,type,jump_count,label
/s/babbage/b/nobackup/nblancha/public-datasets/APE-V/clipped_athletic_data_rsz_fps15_every_10th/P25-rsz-fps15/anon_P25-rsz-fps15-cmj-center/anon_P25-rsz-fps15-cmj-center-2.mp4,P25,cmj-center,2,1
/s/babbage/b/nobackup/nblancha/public-datasets/APE-V/clipped_athletic_data_rsz_fps15_every_10th/P25-rsz-fps15/anon_P25-rsz-fps15-cmj-center/anon_P25-rsz-fps15-cmj-center-3.mp4,P25,cmj-center,3,1
/s/babbage/b/nobackup/nblancha/public-datasets/APE-V/clipped_athletic_data_rsz_fps15_every_10th/P25-rsz-fps15/anon_P25-rsz-fps15-cmj-center/anon_P25-rsz-fps15-cmj-center-4.mp4,P25,cmj-center,4,1
/s/babbage/b/nobackup/nblancha/public-datasets/APE-V/clipped_athletic_data_rsz_fps15_every_10th/P25-rsz-fps15/anon_P25-rsz-fps15-cmj-center/anon_P25-rsz-fps15-cmj-center-5.mp4,P25,cmj-center,5,1
/s/babbage/b/nobackup/nblancha/public-datasets/APE-V/clipped_athletic_data_rsz_fps15_every_10th/P25-rsz-fps15/anon_P25-rsz-fps15-dj-center/anon_P25-rsz-fps15-dj-center-1.mp4,P25,dj-center,1,1
/s/babbage/b/nobackup/nblancha/public-datasets/APE-V/clipped_athletic_data_rsz_fps15_every_10th/P25-rsz-fps15/anon_P25-rsz-fps15-dj-center/anon_P25-rsz-fps15-dj-center-2.mp4,P25,dj-center,2,1
/s/babbage/b/nobackup/nblancha/public-datasets/APE-V/clipped_athletic_data_rsz_fps15_every_10th/P25-rsz-fps15/anon_P25-rsz-fps15-dj-center/anon_P25-rsz-fps15-dj-center-3.mp4,P25,dj-center,3,1
/s/babbage/b/nobackup/nblancha/public-datasets/APE-V/clipped_athletic_data_rsz_fps15_every_10th/P25-rsz-fps15/anon_P25-rsz-fps15-dj-center/anon_P25-rsz-fps15-dj-center-4.mp4,P25,dj-center,4,1
/s/babbage/b/nobackup/nblancha/public-datasets/APE-V/clipped_athletic_data_rsz_fps15_every_10th/P25-rsz-fps15/anon_P25-rsz-fps15-dj-center/anon_P25-rsz-fps15-dj-center-5.mp4,P25,dj-center,5,1
/s/babbage/b/nobackup/nblancha/public-datasets/APE-V/clipped_athletic_data_rsz_fps15_every_10th/P26-rsz-fps15/anon_P26-rsz-fps15-cmj-center/anon_P26-rsz-fps15-cmj-center-1.mp4,P26,cmj-center,1,0
/s/babbage/b/nobackup/nblancha/public-datasets/APE-V/clipped_athletic_data_rsz_fps15_every_10th/P26-rsz-fps15/anon_P26-rsz-fps15-cmj-center/anon_P26-rsz-fps15-cmj-center-2.mp4,P26,cmj-center,2,0
/s/babbage/b/nobackup/nblancha/public-datasets/APE-V/clipped_athletic_data_rsz_fps15_every_10th/P26-rsz-fps15/anon_P26-rsz-fps15-cmj-center/anon_P26-rsz-fps15-cmj-center-3.mp4,P26,cmj-center,3,0
/s/babbage/b/nobackup/nblancha/public-datasets/APE-V/clipped_athletic_data_rsz_fps15_every_10th/P26-rsz-fps15/anon_P26-rsz-fps15-cmj-center/anon_P26-rsz-fps15-cmj-center-4.mp4,P26,cmj-center,4,0
/s/babbage/b/nobackup/nblancha/public-datasets/APE-V/clipped_athletic_data_rsz_fps15_every_10th/P26-rsz-fps15/anon_P26-rsz-fps15-cmj-center/anon_P26-rsz-fps15-cmj-center-5.mp4,P26,cmj-center,5,0
/s/babbage/b/nobackup/nblancha/public-datasets/APE-V/clipped_athletic_data_rsz_fps15_every_10th/P26-rsz-fps15/anon_P26-rsz-fps15-dj-center/anon_P26-rsz-fps15-dj-center-1.mp4,P26,dj-center,1,1
/s/babbage/b/nobackup/nblancha/public-datasets/APE-V/clipped_athletic_data_rsz_fps15_every_10th/P26-rsz-fps15/anon_P26-rsz-fps15-dj-center/anon_P26-rsz-fps15-dj-center-2.mp4,P26,dj-center,2,1
/s/babbage/b/nobackup/nblancha/public-datasets/APE-V/clipped_athletic_data_rsz_fps15_every_10th/P26-rsz-fps15/anon_P26-rsz-fps15-dj-center/anon_P26-rsz-fps15-dj-center-3.mp4,P26,dj-center,3,1
/s/babbage/b/nobackup/nblancha/public-datasets/APE-V/clipped_athletic_data_rsz_fps15_every_10th/P26-rsz-fps15/anon_P26-rsz-fps15-dj-center/anon_P26-rsz-fps15-dj-center-4.mp4,P26,dj-center,4,1
/s/babbage/b/nobackup/nblancha/public-datasets/APE-V/clipped_athletic_data_rsz_fps15_every_10th/P26-rsz-fps15/anon_P26-rsz-fps15-dj-center/anon_P26-rsz-fps15-dj-center-5.mp4,P26,dj-center,5,1
/s/babbage/b/nobackup/nblancha/public-datasets/APE-V/clipped_athletic_data_rsz_fps15_every_10th/P27-rsz-fps15/anon_P27-rsz-fps15-cmj-center/anon_P27-rsz-fps15-cmj-center-1.mp4,P27,cmj-center,1,0
/s/babbage/b/nobackup/nblancha/public-datasets/APE-V/clipped_athletic_data_rsz_fps15_every_10th/P27-rsz-fps15/anon_P27-rsz-fps15-cmj-center/anon_P27-rsz-fps15-cmj-center-2.mp4,P27,cmj-center,2,1
/s/babbage/b/nobackup/nblancha/public-datasets/APE-V/clipped_athletic_data_rsz_fps15_every_10th/P27-rsz-fps15/anon_P27-rsz-fps15-cmj-center/anon_P27-rsz-fps15-cmj-center-3.mp4,P27,cmj-center,3,0
/s/babbage/b/nobackup/nblancha/public-datasets/APE-V/clipped_athletic_data_rsz_fps15_every_10th/P27-rsz-fps15/anon_P27-rsz-fps15-cmj-center/anon_P27-rsz-fps15-cmj-center-4.mp4,P27,cmj-center,4,0
/s/babbage/b/nobackup/nblancha/public-datasets/APE-V/clipped_athletic_data_rsz_fps15_every_10th/P27-rsz-fps15/anon_P27-rsz-fps15-cmj-center/anon_P27-rsz-fps15-cmj-center-5.mp4,P27,cmj-center,5,0
/s/babbage/b/nobackup/nblancha/public-datasets/APE-V/clipped_athletic_data_rsz_fps15_every_10th/P27-rsz-fps15/anon_P27-rsz-fps15-dj-center/anon_P27-rsz-fps15-dj-center-1.mp4,P27,dj-center,1,0
/s/babbage/b/nobackup/nblancha/public-datasets/APE-V/clipped_athletic_data_rsz_fps15_every_10th/P27-rsz-fps15/anon_P27-rsz-fps15-dj-center/anon_P27-rsz-fps15-dj-center-2.mp4,P27,dj-center,2,0
/s/babbage/b/nobackup/nblancha/public-datasets/APE-V/clipped_athletic_data_rsz_fps15_every_10th/P27-rsz-fps15/anon_P27-rsz-fps15-dj-center/anon_P27-rsz-fps15-dj-center-3.mp4,P27,dj-center,3,1
/s/babbage/b/nobackup/nblancha/public-datasets/APE-V/clipped_athletic_data_rsz_fps15_every_10th/P27-rsz-fps15/anon_P27-rsz-fps15-dj-center/anon_P27-rsz-fps15-dj-center-4.mp4,P27,dj-center,4,0
/s/babbage/b/nobackup/nblancha/public-datasets/APE-V/clipped_athletic_data_rsz_fps15_every_10th/P27-rsz-fps15/anon_P27-rsz-fps15-dj-center/anon_P27-rsz-fps15-dj-center-5.mp4,P27,dj-center,5,0
/s/babbage/b/nobackup/nblancha/public-datasets/APE-V/clipped_athletic_data_rsz_fps15_every_10th/P28-rsz-fps15/anon_P28-rsz-fps15-cmj-center/anon_P28-rsz-fps15-cmj-center-1.mp4,P28,cmj-center,1,1
/s/babbage/b/nobackup/nblancha/public-datasets/APE-V/clipped_athletic_data_rsz_fps15_every_10th/P28-rsz-fps15/anon_P28-rsz-fps15-cmj-center/anon_P28-rsz-fps15-cmj-center-2.mp4,P28,cmj-center,2,1
/s/babbage/b/nobackup/nblancha/public-datasets/APE-V/clipped_athletic_data_rsz_fps15_every_10th/P28-rsz-fps15/anon_P28-rsz-fps15-cmj-center/anon_P28-rsz-fps15-cmj-center-3.mp4,P28,cmj-center,3,1
/s/babbage/b/nobackup/nblancha/public-datasets/APE-V/clipped_athletic_data_rsz_fps15_every_10th/P28-rsz-fps15/anon_P28-rsz-fps15-cmj-center/anon_P28-rsz-fps15-cmj-center-4.mp4,P28,cmj-center,4,1
/s/babbage/b/nobackup/nblancha/public-datasets/APE-V/clipped_athletic_data_rsz_fps15_every_10th/P28-rsz-fps15/anon_P28-rsz-fps15-cmj-center/anon_P28-rsz-fps15-cmj-center-5.mp4,P28,cmj-center,5,1
/s/babbage/b/nobackup/nblancha/public-datasets/APE-V/clipped_athletic_data_rsz_fps15_every_10th/P28-rsz-fps15/anon_P28-rsz-fps15-dj-center/anon_P28-rsz-fps15-dj-center-1.mp4,P28,dj-center,1,1
/s/babbage/b/nobackup/nblancha/public-datasets/APE-V/clipped_athletic_data_rsz_fps15_every_10th/P28-rsz-fps15/anon_P28-rsz-fps15-dj-center/anon_P28-rsz-fps15-dj-center-2.mp4,P28,dj-center,2,1
/s/babbage/b/nobackup/nblancha/public-datasets/APE-V/clipped_athletic_data_rsz_fps15_every_10th/P28-rsz-fps15/anon_P28-rsz-fps15-dj-center/anon_P28-rsz-fps15-dj-center-3.mp4,P28,dj-center,3,1
/s/babbage/b/nobackup/nblancha/public-datasets/APE-V/clipped_athletic_data_rsz_fps15_every_10th/P28-rsz-fps15/anon_P28-rsz-fps15-dj-center/anon_P28-rsz-fps15-dj-center-4.mp4,P28,dj-center,4,0
/s/babbage/b/nobackup/nblancha/public-datasets/APE-V/clipped_athletic_data_rsz_fps15_every_10th/P28-rsz-fps15/anon_P28-rsz-fps15-dj-center/anon_P28-rsz-fps15-dj-center-5.mp4,P28,dj-center,5,0
/s/babbage/b/nobackup/nblancha/public-datasets/APE-V/clipped_athletic_data_rsz_fps15_every_10th/P29-rsz-fps15/anon_P29-rsz-fps15-cmj-center/anon_P29-rsz-fps15-cmj-center-1.mp4,P29,cmj-center,1,0
/s/babbage/b/nobackup/nblancha/public-datasets/APE-V/clipped_athletic_data_rsz_fps15_every_10th/P29-rsz-fps15/anon_P29-rsz-fps15-cmj-center/anon_P29-rsz-fps15-cmj-center-2.mp4,P29,cmj-center,2,0
/s/babbage/b/nobackup/nblancha/public-datasets/APE-V/clipped_athletic_data_rsz_fps15_every_10th/P29-rsz-fps15/anon_P29-rsz-fps15-cmj-center/anon_P29-rsz-fps15-cmj-center-3.mp4,P29,cmj-center,3,0
/s/babbage/b/nobackup/nblancha/public-datasets/APE-V/clipped_athletic_data_rsz_fps15_every_10th/P29-rsz-fps15/anon_P29-rsz-fps15-cmj-center/anon_P29-rsz-fps15-cmj-center-4.mp4,P29,cmj-center,4,0
/s/babbage/b/nobackup/nblancha/public-datasets/APE-V/clipped_athletic_data_rsz_fps15_every_10th/P29-rsz-fps15/anon_P29-rsz-fps15-cmj-center/anon_P29-rsz-fps15-cmj-center-5.mp4,P29,cmj-center,5,0
/s/babbage/b/nobackup/nblancha/public-datasets/APE-V/clipped_athletic_data_rsz_fps15_every_10th/P29-rsz-fps15/anon_P29-rsz-fps15-dj-center/anon_P29-rsz-fps15-dj-center-1.mp4,P29,dj-center,1,0
/s/babbage/b/nobackup/nblancha/public-datasets/APE-V/clipped_athletic_data_rsz_fps15_every_10th/P29-rsz-fps15/anon_P29-rsz-fps15-dj-center/anon_P29-rsz-fps15-dj-center-2.mp4,P29,dj-center,2,0
/s/babbage/b/nobackup/nblancha/public-datasets/APE-V/clipped_athletic_data_rsz_fps15_every_10th/P29-rsz-fps15/anon_P29-rsz-fps15-dj-center/anon_P29-rsz-fps15-dj-center-3.mp4,P29,dj-center,3,1
/s/babbage/b/nobackup/nblancha/public-datasets/APE-V/clipped_athletic_data_rsz_fps15_every_10th/P29-rsz-fps15/anon_P29-rsz-fps15-dj-center/anon_P29-rsz-fps15-dj-center-4.mp4,P29,dj-center,4,1
/s/babbage/b/nobackup/nblancha/public-datasets/APE-V/clipped_athletic_data_rsz_fps15_every_10th/P29-rsz-fps15/anon_P29-rsz-fps15-dj-center/anon_P29-rsz-fps15-dj-center-5.mp4,P29,dj-center,5,1
/s/babbage/b/nobackup/nblancha/public-datasets/APE-V/clipped_athletic_data_rsz_fps15_every_10th/P30-rsz-fps15/anon_P30-rsz-fps15-cmj-center/anon_P30-rsz-fps15-cmj-center-1.mp4,P30,cmj-center,1,1
/s/babbage/b/nobackup/nblancha/public-datasets/APE-V/clipped_athletic_data_rsz_fps15_every_10th/P30-rsz-fps15/anon_P30-rsz-fps15-cmj-center/anon_P30-rsz-fps15-cmj-center-2.mp4,P30,cmj-center,2,0
/s/babbage/b/nobackup/nblancha/public-datasets/APE-V/clipped_athletic_data_rsz_fps15_every_10th/P30-rsz-fps15/anon_P30-rsz-fps15-cmj-center/anon_P30-rsz-fps15-cmj-center-3.mp4,P30,cmj-center,3,0
/s/babbage/b/nobackup/nblancha/public-datasets/APE-V/clipped_athletic_data_rsz_fps15_every_10th/P30-rsz-fps15/anon_P30-rsz-fps15-cmj-center/anon_P30-rsz-fps15-cmj-center-4.mp4,P30,cmj-center,4,0
/s/babbage/b/nobackup/nblancha/public-datasets/APE-V/clipped_athletic_data_rsz_fps15_every_10th/P30-rsz-fps15/anon_P30-rsz-fps15-cmj-center/anon_P30-rsz-fps15-cmj-center-5.mp4,P30,cmj-center,5,0
/s/babbage/b/nobackup/nblancha/public-datasets/APE-V/clipped_athletic_data_rsz_fps15_every_10th/P30-rsz-fps15/anon_P30-rsz-fps15-dj-center/anon_P30-rsz-fps15-dj-center-1.mp4,P30,dj-center,1,1
/s/babbage/b/nobackup/nblancha/public-datasets/APE-V/clipped_athletic_data_rsz_fps15_every_10th/P30-rsz-fps15/anon_P30-rsz-fps15-dj-center/anon_P30-rsz-fps15-dj-center-2.mp4,P30,dj-center,2,1
/s/babbage/b/nobackup/nblancha/public-datasets/APE-V/clipped_athletic_data_rsz_fps15_every_10th/P30-rsz-fps15/anon_P30-rsz-fps15-dj-center/anon_P30-rsz-fps15-dj-center-3.mp4,P30,dj-center,3,1
/s/babbage/b/nobackup/nblancha/public-datasets/APE-V/clipped_athletic_data_rsz_fps15_every_10th/P30-rsz-fps15/anon_P30-rsz-fps15-dj-center/anon_P30-rsz-fps15-dj-center-4.mp4,P30,dj-center,4,1
/s/babbage/b/nobackup/nblancha/public-datasets/APE-V/clipped_athletic_data_rsz_fps15_every_10th/P30-rsz-fps15/anon_P30-rsz-fps15-dj-center/anon_P30-rsz-fps15-dj-center-5.mp4,P30,dj-center,5,1
/s/babbage/b/nobackup/nblancha/public-datasets/APE-V/clipped_athletic_data_rsz_fps15_every_10th/P30-rsz-fps15/anon_P30-rsz-fps15-dj-center/anon_P30-rsz-fps15-dj-center-6.mp4,P30,dj-center,6,1
/s/babbage/b/nobackup/nblancha/public-datasets/APE-V/clipped_athletic_data_rsz_fps15_every_10th/P31-rsz-fps15/anon_P31-rsz-fps15-cmj-center/anon_P31-rsz-fps15-cmj-center-1.mp4,P31,cmj-center,1,1
/s/babbage/b/nobackup/nblancha/public-datasets/APE-V/clipped_athletic_data_rsz_fps15_every_10th/P31-rsz-fps15/anon_P31-rsz-fps15-cmj-center/anon_P31-rsz-fps15-cmj-center-2.mp4,P31,cmj-center,2,1
/s/babbage/b/nobackup/nblancha/public-datasets/APE-V/clipped_athletic_data_rsz_fps15_every_10th/P31-rsz-fps15/anon_P31-rsz-fps15-cmj-center/anon_P31-rsz-fps15-cmj-center-3.mp4,P31,cmj-center,3,1
/s/babbage/b/nobackup/nblancha/public-datasets/APE-V/clipped_athletic_data_rsz_fps15_every_10th/P31-rsz-fps15/anon_P31-rsz-fps15-cmj-center/anon_P31-rsz-fps15-cmj-center-4.mp4,P31,cmj-center,4,1
/s/babbage/b/nobackup/nblancha/public-datasets/APE-V/clipped_athletic_data_rsz_fps15_every_10th/P31-rsz-fps15/anon_P31-rsz-fps15-cmj-center/anon_P31-rsz-fps15-cmj-center-5.mp4,P31,cmj-center,5,0
/s/babbage/b/nobackup/nblancha/public-datasets/APE-V/clipped_athletic_data_rsz_fps15_every_10th/P31-rsz-fps15/anon_P31-rsz-fps15-cmj-center/anon_P31-rsz-fps15-cmj-center-6.mp4,P31,cmj-center,6,0
/s/babbage/b/nobackup/nblancha/public-datasets/APE-V/clipped_athletic_data_rsz_fps15_every_10th/P31-rsz-fps15/anon_P31-rsz-fps15-dj-center/anon_P31-rsz-fps15-dj-center-1.mp4,P31,dj-center,1,0
/s/babbage/b/nobackup/nblancha/public-datasets/APE-V/clipped_athletic_data_rsz_fps15_every_10th/P31-rsz-fps15/anon_P31-rsz-fps15-dj-center/anon_P31-rsz-fps15-dj-center-2.mp4,P31,dj-center,2,0
/s/babbage/b/nobackup/nblancha/public-datasets/APE-V/clipped_athletic_data_rsz_fps15_every_10th/P31-rsz-fps15/anon_P31-rsz-fps15-dj-center/anon_P31-rsz-fps15-dj-center-3.mp4,P31,dj-center,3,0
/s/babbage/b/nobackup/nblancha/public-datasets/APE-V/clipped_athletic_data_rsz_fps15_every_10th/P31-rsz-fps15/anon_P31-rsz-fps15-dj-center/anon_P31-rsz-fps15-dj-center-4.mp4,P31,dj-center,4,0
/s/babbage/b/nobackup/nblancha/public-datasets/APE-V/clipped_athletic_data_rsz_fps15_every_10th/P31-rsz-fps15/anon_P31-rsz-fps15-dj-center/anon_P31-rsz-fps15-dj-center-5.mp4,P31,dj-center,5,1
/s/babbage/b/nobackup/nblancha/public-datasets/APE-V/clipped_athletic_data_rsz_fps15_every_10th/P32-rsz-fps15/anon_P32-rsz-fps15-cmj-center/anon_P32-rsz-fps15-cmj-center-1.mp4,P32,cmj-center,1,1
/s/babbage/b/nobackup/nblancha/public-datasets/APE-V/clipped_athletic_data_rsz_fps15_every_10th/P32-rsz-fps15/anon_P32-rsz-fps15-cmj-center/anon_P32-rsz-fps15-cmj-center-2.mp4,P32,cmj-center,2,0
/s/babbage/b/nobackup/nblancha/public-datasets/APE-V/clipped_athletic_data_rsz_fps15_every_10th/P32-rsz-fps15/anon_P32-rsz-fps15-cmj-center/anon_P32-rsz-fps15-cmj-center-3.mp4,P32,cmj-center,3,1
/s/babbage/b/nobackup/nblancha/public-datasets/APE-V/clipped_athletic_data_rsz_fps15_every_10th/P32-rsz-fps15/anon_P32-rsz-fps15-cmj-center/anon_P32-rsz-fps15-cmj-center-4.mp4,P32,cmj-center,4,1
/s/babbage/b/nobackup/nblancha/public-datasets/APE-V/clipped_athletic_data_rsz_fps15_every_10th/P32-rsz-fps15/anon_P32-rsz-fps15-cmj-center/anon_P32-rsz-fps15-cmj-center-5.mp4,P32,cmj-center,5,0
/s/babbage/b/nobackup/nblancha/public-datasets/APE-V/clipped_athletic_data_rsz_fps15_every_10th/P32-rsz-fps15/anon_P32-rsz-fps15-dj-center/anon_P32-rsz-fps15-dj-center-1.mp4,P32,dj-center,1,0
/s/babbage/b/nobackup/nblancha/public-datasets/APE-V/clipped_athletic_data_rsz_fps15_every_10th/P32-rsz-fps15/anon_P32-rsz-fps15-dj-center/anon_P32-rsz-fps15-dj-center-2.mp4,P32,dj-center,2,0
/s/babbage/b/nobackup/nblancha/public-datasets/APE-V/clipped_athletic_data_rsz_fps15_every_10th/P32-rsz-fps15/anon_P32-rsz-fps15-dj-center/anon_P32-rsz-fps15-dj-center-3.mp4,P32,dj-center,3,0
/s/babbage/b/nobackup/nblancha/public-datasets/APE-V/clipped_athletic_data_rsz_fps15_every_10th/P32-rsz-fps15/anon_P32-rsz-fps15-dj-center/anon_P32-rsz-fps15-dj-center-4.mp4,P32,dj-center,4,1
/s/babbage/b/nobackup/nblancha/public-datasets/APE-V/clipped_athletic_data_rsz_fps15_every_10th/P32-rsz-fps15/anon_P32-rsz-fps15-dj-center/anon_P32-rsz-fps15-dj-center-5.mp4,P32,dj-center,5,1
/s/babbage/b/nobackup/nblancha/public-datasets/APE-V/clipped_athletic_data_rsz_fps15_every_10th/P32-rsz-fps15/anon_P32-rsz-fps15-dj-center/anon_P32-rsz-fps15-dj-center-6.mp4,P32,dj-center,6,0
/s/babbage/b/nobackup/nblancha/public-datasets/APE-V/clipped_athletic_data_rsz_fps15_every_10th/P32-rsz-fps15/anon_P32-rsz-fps15-dj-center/anon_P32-rsz-fps15-dj-center-7.mp4,P32,dj-center,7,1
/s/babbage/b/nobackup/nblancha/public-datasets/APE-V/clipped_athletic_data_rsz_fps15_every_10th/P33-rsz-fps15/anon_P33-rsz-fps15-cmj-center/anon_P33-rsz-fps15-cmj-center-1.mp4,P33,cmj-center,1,1
/s/babbage/b/nobackup/nblancha/public-datasets/APE-V/clipped_athletic_data_rsz_fps15_every_10th/P33-rsz-fps15/anon_P33-rsz-fps15-cmj-center/anon_P33-rsz-fps15-cmj-center-2.mp4,P33,cmj-center,2,1
/s/babbage/b/nobackup/nblancha/public-datasets/APE-V/clipped_athletic_data_rsz_fps15_every_10th/P33-rsz-fps15/anon_P33-rsz-fps15-cmj-center/anon_P33-rsz-fps15-cmj-center-3.mp4,P33,cmj-center,3,1
/s/babbage/b/nobackup/nblancha/public-datasets/APE-V/clipped_athletic_data_rsz_fps15_every_10th/P33-rsz-fps15/anon_P33-rsz-fps15-cmj-center/anon_P33-rsz-fps15-cmj-center-4.mp4,P33,cmj-center,4,0
/s/babbage/b/nobackup/nblancha/public-datasets/APE-V/clipped_athletic_data_rsz_fps15_every_10th/P33-rsz-fps15/anon_P33-rsz-fps15-cmj-center/anon_P33-rsz-fps15-cmj-center-5.mp4,P33,cmj-center,5,1
/s/babbage/b/nobackup/nblancha/public-datasets/APE-V/clipped_athletic_data_rsz_fps15_every_10th/P33-rsz-fps15/anon_P33-rsz-fps15-dj-center/anon_P33-rsz-fps15-dj-center-1.mp4,P33,dj-center,1,0
/s/babbage/b/nobackup/nblancha/public-datasets/APE-V/clipped_athletic_data_rsz_fps15_every_10th/P33-rsz-fps15/anon_P33-rsz-fps15-dj-center/anon_P33-rsz-fps15-dj-center-2.mp4,P33,dj-center,2,0
/s/babbage/b/nobackup/nblancha/public-datasets/APE-V/clipped_athletic_data_rsz_fps15_every_10th/P33-rsz-fps15/anon_P33-rsz-fps15-dj-center/anon_P33-rsz-fps15-dj-center-3.mp4,P33,dj-center,3,0
/s/babbage/b/nobackup/nblancha/public-datasets/APE-V/clipped_athletic_data_rsz_fps15_every_10th/P33-rsz-fps15/anon_P33-rsz-fps15-dj-center/anon_P33-rsz-fps15-dj-center-4.mp4,P33,dj-center,4,0
/s/babbage/b/nobackup/nblancha/public-datasets/APE-V/clipped_athletic_data_rsz_fps15_every_10th/P33-rsz-fps15/anon_P33-rsz-fps15-dj-center/anon_P33-rsz-fps15-dj-center-5.mp4,P33,dj-center,5,1
/s/babbage/b/nobackup/nblancha/public-datasets/APE-V/clipped_athletic_data_rsz_fps15_every_10th/P34-rsz-fps15/anon_P34-rsz-fps15-cmj-center/anon_P34-rsz-fps15-cmj-center-1.mp4,P34,cmj-center,1,1
/s/babbage/b/nobackup/nblancha/public-datasets/APE-V/clipped_athletic_data_rsz_fps15_every_10th/P34-rsz-fps15/anon_P34-rsz-fps15-cmj-center/anon_P34-rsz-fps15-cmj-center-2.mp4,P34,cmj-center,2,1
/s/babbage/b/nobackup/nblancha/public-datasets/APE-V/clipped_athletic_data_rsz_fps15_every_10th/P34-rsz-fps15/anon_P34-rsz-fps15-cmj-center/anon_P34-rsz-fps15-cmj-center-3.mp4,P34,cmj-center,3,0
/s/babbage/b/nobackup/nblancha/public-datasets/APE-V/clipped_athletic_data_rsz_fps15_every_10th/P34-rsz-fps15/anon_P34-rsz-fps15-cmj-center/anon_P34-rsz-fps15-cmj-center-4.mp4,P34,cmj-center,4,1
/s/babbage/b/nobackup/nblancha/public-datasets/APE-V/clipped_athletic_data_rsz_fps15_every_10th/P34-rsz-fps15/anon_P34-rsz-fps15-cmj-center/anon_P34-rsz-fps15-cmj-center-5.mp4,P34,cmj-center,5,1
/s/babbage/b/nobackup/nblancha/public-datasets/APE-V/clipped_athletic_data_rsz_fps15_every_10th/P34-rsz-fps15/anon_P34-rsz-fps15-dj-center/anon_P34-rsz-fps15-dj-center-1.mp4,P34,dj-center,1,1
/s/babbage/b/nobackup/nblancha/public-datasets/APE-V/clipped_athletic_data_rsz_fps15_every_10th/P34-rsz-fps15/anon_P34-rsz-fps15-dj-center/anon_P34-rsz-fps15-dj-center-2.mp4,P34,dj-center,2,1
/s/babbage/b/nobackup/nblancha/public-datasets/APE-V/clipped_athletic_data_rsz_fps15_every_10th/P34-rsz-fps15/anon_P34-rsz-fps15-dj-center/anon_P34-rsz-fps15-dj-center-3.mp4,P34,dj-center,3,1
/s/babbage/b/nobackup/nblancha/public-datasets/APE-V/clipped_athletic_data_rsz_fps15_every_10th/P34-rsz-fps15/anon_P34-rsz-fps15-dj-center/anon_P34-rsz-fps15-dj-center-4.mp4,P34,dj-center,4,1
/s/babbage/b/nobackup/nblancha/public-datasets/APE-V/clipped_athletic_data_rsz_fps15_every_10th/P34-rsz-fps15/anon_P34-rsz-fps15-dj-center/anon_P34-rsz-fps15-dj-center-5.mp4,P34,dj-center,5,1
/s/babbage/b/nobackup/nblancha/public-datasets/APE-V/clipped_athletic_data_rsz_fps15_every_10th/P35-rsz-fps15/anon_P35-rsz-fps15-cmj-center/anon_P35-rsz-fps15-cmj-center-1.mp4,P35,cmj-center,1,0
/s/babbage/b/nobackup/nblancha/public-datasets/APE-V/clipped_athletic_data_rsz_fps15_every_10th/P35-rsz-fps15/anon_P35-rsz-fps15-cmj-center/anon_P35-rsz-fps15-cmj-center-2.mp4,P35,cmj-center,2,1
/s/babbage/b/nobackup/nblancha/public-datasets/APE-V/clipped_athletic_data_rsz_fps15_every_10th/P35-rsz-fps15/anon_P35-rsz-fps15-cmj-center/anon_P35-rsz-fps15-cmj-center-3.mp4,P35,cmj-center,3,0
/s/babbage/b/nobackup/nblancha/public-datasets/APE-V/clipped_athletic_data_rsz_fps15_every_10th/P35-rsz-fps15/anon_P35-rsz-fps15-cmj-center/anon_P35-rsz-fps15-cmj-center-4.mp4,P35,cmj-center,4,1
/s/babbage/b/nobackup/nblancha/public-datasets/APE-V/clipped_athletic_data_rsz_fps15_every_10th/P35-rsz-fps15/anon_P35-rsz-fps15-cmj-center/anon_P35-rsz-fps15-cmj-center-5.mp4,P35,cmj-center,5,0
/s/babbage/b/nobackup/nblancha/public-datasets/APE-V/clipped_athletic_data_rsz_fps15_every_10th/P35-rsz-fps15/anon_P35-rsz-fps15-cmj-center/anon_P35-rsz-fps15-cmj-center-6.mp4,P35,cmj-center,6,1
/s/babbage/b/nobackup/nblancha/public-datasets/APE-V/clipped_athletic_data_rsz_fps15_every_10th/P35-rsz-fps15/anon_P35-rsz-fps15-dj-center/anon_P35-rsz-fps15-dj-center-1.mp4,P35,dj-center,1,1
/s/babbage/b/nobackup/nblancha/public-datasets/APE-V/clipped_athletic_data_rsz_fps15_every_10th/P35-rsz-fps15/anon_P35-rsz-fps15-dj-center/anon_P35-rsz-fps15-dj-center-2.mp4,P35,dj-center,2,1
/s/babbage/b/nobackup/nblancha/public-datasets/APE-V/clipped_athletic_data_rsz_fps15_every_10th/P35-rsz-fps15/anon_P35-rsz-fps15-dj-center/anon_P35-rsz-fps15-dj-center-3.mp4,P35,dj-center,3,1
/s/babbage/b/nobackup/nblancha/public-datasets/APE-V/clipped_athletic_data_rsz_fps15_every_10th/P35-rsz-fps15/anon_P35-rsz-fps15-dj-center/anon_P35-rsz-fps15-dj-center-4.mp4,P35,dj-center,4,1
/s/babbage/b/nobackup/nblancha/public-datasets/APE-V/clipped_athletic_data_rsz_fps15_every_10th/P35-rsz-fps15/anon_P35-rsz-fps15-dj-center/anon_P35-rsz-fps15-dj-center-5.mp4,P35,dj-center,5,0
/s/babbage/b/nobackup/nblancha/public-datasets/APE-V/clipped_athletic_data_rsz_fps15_every_10th/P35-rsz-fps15/anon_P35-rsz-fps15-dj-center/anon_P35-rsz-fps15-dj-center-6.mp4,P35,dj-center,6,0
